   X             Y          F275W        F336W      F438W       F814W
   6166.4915   4441.4265     22.7443     21.2243     21.0179     18.6572
   6621.6264   4440.7642     20.4856     19.3635     19.4872     17.5192
   6932.9637   4440.7535     20.3954     19.3474     19.4372     17.4683
   3595.9579   4442.4459     22.9658     21.2129     20.8694     18.2937
   4417.0504   4441.7939     21.1804     20.0725     20.0757     17.9666
   4806.9995   4442.3327     23.7519     21.8330     21.4755     19.0191
   4831.6111   4442.3679     23.0734     21.2452     21.1259     18.7299
   5884.5356   4441.5175     21.7543     20.3855     20.3138     18.1265
   5987.1131   4441.8374     23.6059     21.8006     21.5189     19.0400
   6239.7627   4442.4197     99.9999     22.6920     22.1543     19.4379
   6668.2465   4442.0045     21.9712     20.6380     20.6505     18.3726
   7327.6169   4441.8922     99.9999     99.9999     19.6579     17.6149
   7741.2132   4442.1656     99.9999     99.9999     99.9999     17.3795
   3729.5622   4443.4167     19.8763     18.9338     19.0054     17.0896
   4662.7549   4442.6778     20.6333     19.5571     19.6174     17.5667
   4687.9444   4443.0665     23.6667     21.8549     21.6205     19.0704
   6760.5533   4442.7683     23.0826     21.5118     21.2468     18.8366
   7200.0482   4443.1021     99.9999     19.3718     19.4199     17.4080
   4275.5223   4444.1185     19.7230     18.7602     18.8349     16.9662
   4641.0615   4443.7053     21.2829     20.0533     20.1039     17.9815
   5121.3348   4444.1847     21.0669     19.8834     19.9426     17.8655
   5314.1565   4443.9057     19.7123     18.6838     18.6940     16.7244
   6082.2488   4444.4447     21.4989     20.3218     20.3246     18.0674
   6361.5903   4444.2427     20.8772     19.7628     19.8066     17.7871
   7017.1803   4443.9974     19.9426     18.9709     19.0327     17.1302
   7551.4546   4443.8062     99.9999     99.9999     99.9999     17.3513
   3525.8915   4445.4192     23.7995     22.0366     21.7042     19.1211
   4190.4932   4444.6712     22.2538     20.8063     20.8065     18.5410
   5065.4089   4445.0775     21.1527     19.9760     20.0984     18.0297
   5680.8056   4444.6719     21.4142     20.1776     20.2181     18.0754
   6531.3723   4445.2201     20.5778     19.4643     19.5599     17.5857
   6793.7066   4444.9021     22.2736     20.7673     20.7493     18.4751
   7162.4237   4444.6427     99.9999     19.2942     19.3427     17.3743
   7879.8354   4444.5898     99.9999     99.9999     99.9999     17.3747
   5098.8042   4446.0302     22.9912     21.3496     21.1531     18.6628
   5656.0503   4445.5809     20.0798     19.0707     19.1319     17.2311
   6270.5377   4446.2098     19.5261     18.5304     18.5723     16.7030
   6596.7466   4445.5342     21.8799     20.6006     20.6118     18.3956
   6691.0884   4445.5351     22.3633     20.9417     20.8403     18.5480
   6901.3760   4445.7762     22.7439     21.2300     21.0921     18.7015
   6937.1469   4445.9410     23.0977     21.4774     21.2815     18.7499
   7869.2736   4445.9427     99.9999     99.9999     99.9999     17.7517
   4055.4426   4447.0064     24.4597     22.5050     24.2784     19.2651
   4549.4337   4446.7717     23.5316     21.7555     21.4331     18.8782
   5801.4307   4447.2326     18.8893     17.3350     17.1823     14.8519
   7223.0732   4447.1869     99.9999     18.9443     19.0377     17.1237
   7523.2922   4447.1173     99.9999     99.9999     99.9999     19.1586
   2925.7950   4447.9358     99.9999     19.7569     19.8737     17.8425
   4296.7131   4447.9960     19.6295     18.7293     18.7979     16.9246
   5355.6306   4447.8028     22.1289     20.7269     20.7073     18.4737
   5746.9353   4447.6861     19.6822     18.6928     18.7205     16.8326
   6638.3280   4447.9903     22.3855     20.8930     20.8067     18.5414
   4110.4277   4448.5076     22.3395     20.8342     20.8347     18.5352
   5412.3172   4448.7431     19.3982     18.4020     18.4326     16.5917
   6003.2245   4448.7181     21.3022     20.1896     20.2182     18.1518
   6446.5567   4448.8544     19.7200     18.7322     18.7990     16.9229
   7494.3592   4448.6257     99.9999     99.9999     99.9999     19.6794
   3982.1065   4450.0421     99.9999     23.6808     22.6825     19.6880
   5629.4034   4449.5505     20.7073     19.6083     19.6893     17.7050
   6410.1658   4450.0282     19.7547     18.7174     18.7123     16.8135
   6813.6824   4449.9380     20.1903     19.1862     19.2600     17.3304
   7186.6844   4449.5987     99.9999     17.9180     17.8636     15.5839
   3322.2412   4451.0888     99.9999     22.4222     21.9781     19.2837
   3723.8478   4450.5016     23.8118     21.7779     21.5040     18.9521
   4766.5743   4450.6411     21.6300     20.3455     20.3696     18.2095
   4882.2135   4450.6275     19.5167     18.1812     18.0558     15.7794
   5380.7774   4451.0873     23.0160     21.3576     21.1276     18.6662
   7470.8708   4451.4438     99.9999     99.9999     99.9999     18.9854
   7694.2233   4451.0400     99.9999     99.9999     99.9999     18.4773
   2709.6147   4452.1360     99.9999     99.9999     19.6429     17.6881
   3039.9386   4452.3031     99.9999     16.1364     15.5862     12.8971
   4462.9649   4451.5533     22.4322     20.9778     20.9082     18.5990
   4679.7375   4451.9402     20.7507     19.5868     19.6789     17.6608
   5093.0514   4452.1446     21.5478     20.3018     20.3669     18.1902
   5167.4827   4452.4251     19.5965     18.5465     18.5705     16.6724
   5449.5952   4451.9663     20.0714     18.9157     18.9872     16.9599
   5622.8078   4452.0174     22.9612     21.4090     21.1647     18.7537
   2913.4142   4453.4581     99.9999     99.9999     23.1033     19.9457
   3739.0007   4452.5883     22.5670     21.1435     20.9636     18.6136
   4181.4073   4452.5747     99.9999     23.0615     22.4307     19.5528
   4547.9867   4452.9937     20.9556     19.8082     19.8795     17.8485
   4604.9877   4453.0567     22.2481     20.7711     20.7722     18.3974
   5559.7161   4452.7538     22.7905     21.1088     21.0301     18.6244
   5908.7758   4453.2135     17.9734     15.1060     13.8630     10.3569
   6162.6288   4452.9741     23.6482     21.8485     21.4859     19.0028
   6648.7505   4452.8680     24.2979     22.3504     21.8919     19.2589
   3177.0914   4453.6465     99.9999     19.2058     19.3054     17.3168
   3414.3674   4454.1816     19.4436     18.5225     18.5548     16.6678
   4440.2056   4454.2912     22.9287     21.3406     21.2194     18.7709
   4984.8631   4453.5805     19.2656     17.8110     17.5245     15.1652
   5230.4060   4454.0420     22.0315     20.6131     20.6192     18.3856
   6472.6079   4453.8607     20.5425     19.4525     19.5518     17.5489
   4843.3870   4454.8524     19.8251     18.7806     18.7944     16.8352
   7253.1861   4455.1817     99.9999     23.1449     22.4222     19.6033
   7781.8128   4454.9643     99.9999     99.9999     99.9999     17.3372
   3589.0286   4456.1725     99.9999     22.8436     22.2740     19.4227
   3628.8047   4455.6072     23.9226     21.9161     21.6983     19.0494
   4709.5624   4456.4184     19.6034     18.5455     18.5435     16.5871
   4939.0410   4456.4374     22.7938     21.1564     21.1234     18.7476
   5325.9157   4455.8938     18.8255     17.3023     17.0080     14.6113
   5445.4162   4455.8712     19.5576     18.5970     18.6462     16.7947
   5460.2216   4455.5764     24.0840     22.1060     21.7179     19.1245
   6235.9660   4455.9740     22.5434     21.1437     20.9667     18.6139
   7063.3075   4456.0536     23.1196     21.5265     21.2575     18.8010
   7224.9778   4456.1363     99.9999     20.4230     20.4443     18.2522
   3724.8867   4456.7609     20.5658     19.5064     19.6146     17.5678
   3915.8700   4456.4919     22.1658     20.7623     20.7844     18.4953
   4526.2450   4456.6082     99.9999     23.7632     22.9922     19.8918
   5052.2042   4456.5425     22.8543     21.1568     21.0994     18.7991
   5678.0401   4457.4002     99.9999     22.6824     22.1685     19.3962
   6704.7905   4457.2584     99.9999     23.2833     22.5525     19.5996
   7264.4110   4457.2556     99.9999     99.9999     21.1697     18.7320
   7295.6690   4457.1927     99.9999     99.9999     22.2577     19.4240
   7599.9782   4456.6744     99.9999     99.9999     99.9999     16.1435
   7724.6271   4456.9106     99.9999     99.9999     99.9999     17.7091
   5382.8463   4458.4702     19.9587     18.9543     19.0252     17.1248
   5744.9282   4458.0989     24.0787     21.9945     21.6489     19.1086
   7456.1163   4457.7002     99.9999     99.9999     99.9999     19.6741
   7736.1168   4457.7886     99.9999     99.9999     99.9999     17.5594
   3134.8770   4459.1795     99.9999     17.1216     16.7610     14.3150
   4799.0811   4459.4177     24.3189     22.1633     21.8028     19.1061
   5081.9015   4458.7662     99.9999     23.8472     22.8993     19.6822
   6105.9577   4459.3421     18.5217     16.9411     16.5164     14.0263
   6563.5072   4459.3422     19.3493     18.3196     18.3278     16.4508
   7287.2696   4459.1592     99.9999     99.9999     19.2853     17.3109
   3166.7081   4460.2877     99.9999     20.6207     20.6454     18.3818
   3330.7013   4460.0957     99.9999     21.9795     21.5907     19.0213
   3518.1260   4459.5803     21.5686     20.3900     20.4311     18.2466
   3638.2360   4460.4535     19.6517     18.7398     18.7944     16.8804
   4688.2778   4460.3446     99.9999     23.8575     22.8038     19.7931
   4824.3728   4460.0608     22.8608     21.2340     21.0885     18.7040
   5635.1735   4459.7866     19.6758     18.6909     18.7344     16.8959
   7787.6366   4459.7325     99.9999     99.9999     99.9999     18.1032
   7836.1746   4459.9090     99.9999     99.9999     99.9999     19.0657
   4140.6305   4460.5837     24.5508     99.9999     21.8085     19.1278
   5023.0261   4461.0708     20.2457     19.1631     19.2160     17.2679
   5613.6527   4461.2927     21.7088     20.4543     20.4317     18.2104
   6044.4515   4460.6369     19.7138     18.6935     18.7484     16.8613
   6305.5485   4461.4027     22.6801     21.1931     21.0142     18.6258
   6901.4182   4461.0208     19.9613     18.9549     19.0311     17.1336
   7372.9729   4461.4688     99.9999     99.9999     99.9999     17.5691
   3010.8927   4461.7476     99.9999     18.5431     18.5563     16.6811
   3817.8190   4462.1451     19.4904     18.1287     18.0673     15.8034
   4590.6668   4461.7783     99.9999     23.5187     22.6628     19.7327
   4706.8985   4461.6559     19.4943     18.4638     18.4752     16.5738
   5944.7940   4461.7062     18.9944     17.4703     17.2297     14.8480
   6133.5731   4461.6218     19.6844     18.6839     18.7313     16.8177
   6215.2269   4461.8843     24.5391     22.3773     21.9406     19.2117
   6281.2997   4461.5384     19.3756     18.3805     18.3933     16.5256
   6956.1856   4463.2849     19.8323     18.8136     18.8437     16.9146
   7111.1725   4463.4602     99.9999     20.9701     20.9084     18.5851
   4025.4092   4463.8052     23.4119     21.7045     21.4222     18.9098
   4436.4419   4463.6272     20.6070     19.5291     19.6171     17.6035
   4791.6896   4464.3422     19.7415     18.7525     18.7548     16.8174
   6776.2056   4463.9218     99.9999     23.8379     22.8648     19.8148
   7467.6954   4463.5986     99.9999     99.9999     99.9999     16.1061
   7681.1499   4463.6102     99.9999     99.9999     99.9999     18.4596
   3206.9795   4465.3223     99.9999     22.2111     21.8146     19.0813
   3378.7918   4465.3510     22.8502     21.3447     21.2186     18.7729
   4192.2856   4465.0997     21.1962     20.0456     20.0823     17.9880
   4475.7784   4465.4362     22.2973     20.8546     20.8591     18.5202
   4640.1770   4464.6358     99.9999     23.8831     22.8789     19.7816
   5369.5941   4465.0351     99.9999     23.5652     22.7555     19.6976
   5809.3824   4465.4417     21.3490     20.1491     20.2161     18.0758
   5832.1315   4464.7720     23.0575     21.3186     21.1523     18.7580
   6832.3418   4464.7838     20.8409     19.6776     19.7876     17.7787
   2690.2530   4466.4198     99.9999     99.9999     22.0802     19.3723
   5044.7219   4465.9287     19.4097     18.3442     18.3556     16.4590
   5214.1752   4465.8889     99.9999     22.7741     22.1073     19.3582
   5746.5981   4465.8982     19.7395     18.7981     18.8618     17.0445
   7929.5010   4466.1383     99.9999     99.9999     99.9999     18.7498
   7046.9829   4466.5473     20.0648     19.0360     19.0992     17.1672
   7381.3698   4466.5202     99.9999     99.9999     99.9999     18.5371
   7504.4968   4466.4675     99.9999     99.9999     99.9999     19.6865
   3087.9106   4467.7402     99.9999     21.7971     21.4307     18.9434
   4160.1087   4468.4561     99.9999     23.6495     22.7557     19.6709
   4632.3082   4468.3206     20.4571     19.3410     19.3802     17.3795
   5790.5026   4467.5467     20.8569     19.7681     19.8456     17.8293
   6114.1037   4467.5129     18.1238     16.4263     16.0562     13.4972
   4829.8557   4468.5119     23.0030     21.4000     21.1862     18.7889
   5440.6029   4468.5601     23.6168     21.8775     21.4850     18.9918
   5932.8969   4468.7383     20.0246     19.0333     19.1135     17.1788
   6808.1055   4469.3479     19.3283     18.3570     18.3762     16.5516
   7454.7914   4468.7850     99.9999     99.9999     99.9999     17.6583
   4134.4640   4470.3385     19.7398     18.8158     18.9146     17.0539
   5195.2323   4469.8262     21.6871     20.3307     20.3465     18.1747
   6745.5465   4470.1132     22.0923     20.7434     20.7007     18.4807
   6925.9723   4469.7374     21.6049     20.3807     20.4110     18.2115
   7033.6760   4469.8015     22.7056     21.1974     21.0084     18.6463
   7108.3483   4470.4395     99.9999     22.5959     21.9689     19.2906
   7230.6509   4469.8806     99.9999     24.1316     99.9999     19.8197
   4931.6209   4471.2642     20.8202     19.6905     19.7246     17.7108
   5025.8957   4471.1517     21.8690     20.5028     20.4828     18.3082
   5516.9918   4471.0932     21.6053     20.3828     20.4317     18.2803
